,clusters,x,y,Cluster_count,Fx,Fy,magnitude
300,299,3520.7076666666667,-780.0288222222222,90,-88306.0817,-37058.1851,95766.76431890625
301,300,2889.471666666667,-386.23855952380956,84,149889.3635195,534879.7593,555484.633635447
302,301,3616.806923076923,-835.2731538461538,26,-32245.44025,27673.1729,42492.03355065058
303,302,3417.6666666666665,-844.3614567901235,81,-31590.7327,46608.30559,56305.493004623226
304,303,3527.4367741935484,-889.7513655913978,93,1819.1261999999995,141716.4877,141728.16271354037
305,304,3109.9060633484164,-583.792185520362,442,-3190077.5813700003,1928857.152419,3727879.409208056
306,305,3638.23,-720.1627333333333,45,-17866.2728,-13312.5916,22280.682190462892
307,306,3576.341952954048,-577.6341094091904,1828,-310010.436829,741807.997324,803981.0792778342
308,307,3332.193827160494,-754.972975308642,81,-399825.298,-152559.21790000002,427942.2670022774
309,308,3222.550436893204,-817.8242572815534,206,-7429.09447,-132274.5607,132483.02099900262
310,309,3318.3279617834396,-904.201331210191,157,118146.72816,-188925.9774,222826.55656689184
311,310,-3444.646641791045,1407.3801492537314,134,183153.6975,552138.132,581723.1246188954
312,311,879.8822058823529,2488.0661764705883,34,-28240.385534,1895.5528,28303.930743388708
313,312,904.3726861313869,2396.2851824817517,137,-26418.1233,64912.2589,70082.22737752156
314,313,-1954.5988,-1181.5256,25,-32873.0858,74725.761,81636.87357464935
315,314,-2437.898823529412,848.1911176470588,51,-62329.1435,-3443.1280000000006,62424.172079956144
316,315,-3600.675,420.73796153846155,26,152015.0976,157718.384,219051.7713918538
317,316,-3621.2955944055943,319.61455244755246,143,429004.50789999997,877641.3139,976882.3591726075
318,317,-3703.3,223.1076857142857,35,-22230.2437,-182.10745999999995,22230.989588598553
319,318,-967.5835999999999,3145.747428571429,35,-88013.962,12741.448999999999,88931.44567337834
320,319,-2455.1418333333336,-998.8469333333334,60,38892.854,54739.2959,67149.42001159111
321,320,-2508.442546583851,-876.2800279503106,322,-79653.33631,182059.55279000002,198721.75207412188
322,321,1057.5227714285713,-2799.7516734693877,245,18875.15423,-183136.1756,184106.30152333278
323,322,-1007.12578125,-2458.8409375,64,-4065.1939000000007,32909.1838,33159.315129036964
324,323,-1488.0996296296298,2797.5362962962963,27,2685.788699999999,-100844.295,100880.05399972817
325,324,-1330.009523809524,2616.246666666667,21,-15388.619,-161477.57,162209.17115820566
326,325,-1633.5705172413793,2737.966810344828,116,218835.4284,-114367.585,246918.79074251064
327,326,-1504.383282828283,2649.953080808081,198,-65971.6696,427363.7486,432425.7564105722
328,327,-686.5293393316196,2624.1755012853473,389,-362667.8295,-304574.67814,473596.54677618336
329,328,-1169.4837532270312,2900.9085725132877,1317,-3825535.48899,989128.75988,3951341.2256022263
330,329,-941.0718965517241,2686.8030172413796,116,500933.83040000004,369054.85186,622202.6889371522
331,330,-850.7038378378379,2786.9843243243245,37,-157066.8744,-139255.047,209909.43558772575
332,331,-707.8231743119266,850.8458256880734,109,116725.6688,-107270.516,158530.26638378412
333,332,-482.3049756097561,2514.7386585365853,82,434461.4757,35051.42069,435873.1191067064
334,333,-1118.0613253012048,2599.980963855422,83,-164686.676,-43437.401000000005,170318.8452801503
335,334,-2270.164333333333,-780.4371666666667,30,19066.968999999997,61646.787599999996,64528.100299377125
336,335,-465.1350961538462,2433.5625,52,134595.665,16822.674,135642.8965972878
337,336,24.052432548387095,1861.1293548387098,31,-202390.7727,-187672.2149,276012.4727608788
338,337,-529.0949130434783,2926.935217391304,23,-51158.172300000006,225984.3,231702.53006725345
339,338,-465.48521875,2872.5640625,32,-160475.80789999999,71722.33899999999,175774.22687296514
340,339,-2665.3016853932586,-826.8031348314607,89,41481.166297,117721.1623,124815.70097797117
341,340,-1002.5426515151515,-2579.85303030303,66,-114961.9864,-61833.44857,130535.94784231896
342,341,-1820.2846491228072,1578.5876754385965,228,815826.985,1139927.0336,1401787.1847703152
343,342,-746.510786259542,-2970.99679389313,131,46643.4931,258694.3515,262865.7127633334
344,343,-240.43503125,2586.17359375,64,-202264.5115,254553.7979,325128.5417148849
345,344,-150.35966666666667,2108.2090909090907,33,6594.019800000002,-54687.336,55083.44411798965
346,345,-474.7222520325203,2754.797723577236,123,153573.9304,396067.26515,424799.047341098
347,346,-786.9688591549295,-2391.538309859155,71,-58641.09189999999,-148573.525051,159727.4866931311
348,347,626.4876,-2929.912,30,75071.143,58359.962400000004,95087.12700810695
349,348,-1434.55,-2218.537,40,-254900.42899999997,-385322.252,462003.7517063423
350,349,1556.5977777777778,-2632.1996296296297,27,-13486.809099999999,5782.669795,14674.238980534838
351,350,-1791.7224999999999,-895.6948,20,-1599388.1328,226915.447,1615404.908816573
352,351,-2833.5086956521736,-340.8418913043478,92,-68551.2622,-44599.297999999995,81782.4732525616
353,352,-1652.25140625,2567.14140625,128,399276.47418,-398034.131,563784.420035298
354,353,-1291.3024390243902,2179.2351219512193,41,159664.072,203062.5172,258315.70176669763
355,354,1415.2498591549297,2113.737042253521,71,-10998.12844,-19086.9138,22028.82447139128
356,355,-1658.8002631578947,-1355.9023684210526,38,-7146.218000000001,14002.410400000004,15720.557519170632
357,356,-2273.8338364779875,-917.8676603773586,159,-12929.033620000002,99954.57765,100787.28840254097
358,357,-82.42012101449275,1891.7973188405797,138,312119.75144,-180159.56538,360383.41837115353
359,358,-384.59253125,2587.95359375,64,21891.882999999994,-217407.748,218507.17020664836
360,359,1884.0545161290324,2391.4290322580646,31,10030.16186,61583.6042,62395.06753902953
361,360,1816.0925806451614,2335.7493548387097,31,11886.7489,53634.368,54935.78278473035
362,361,212.09553571428575,2112.512380952381,84,-189754.0183,147926.40595000001,240600.9331617002
363,362,-1480.825483870968,2466.4277419354835,62,43018.937000000005,237411.506,241277.5416854996
364,363,-1641.5137606837607,1933.1339316239316,234,-528891.03981,3215573.29219,3258778.5026658284
365,364,-377.2533846153846,2321.183846153846,52,-70419.68549999999,-79600.3033,106278.59799306208
366,365,48.8241005882353,2136.833823529412,34,-77588.994,88090.56599999999,117388.24390939833
367,366,-1439.5333333333333,2394.727619047619,21,-93910.28499999999,452836.261,462471.4271230617
368,367,-89.3702107142857,2048.472142857143,28,4158.583999999994,8520.317500000001,9481.014248795444
369,368,-51.49324081632653,2129.686530612245,49,-28981.18,169645.9004,172103.57438681836
370,369,-189.79731426332972,2302.5653536452664,919,1088463.6901,-2894972.4412,3092833.4323033947
371,370,-94.5745255654762,2447.742619047619,336,-530402.10243,333668.00124,626626.4639429625
372,371,-1394.6312857142857,2164.061142857143,70,-198440.02899999998,415300.2984,460274.6820765291
373,372,-1377.8656818181817,2275.9088636363635,44,-517462.6884,-137163.485,535333.0323298767
374,373,-1468.150909090909,2284.801038961039,77,-41445.1147,-357792.173,360184.5868336929
375,374,-1662.7052500000002,2419.0175,40,174175.308,-8689.5632,174391.93337279581
376,375,-1630.19875,2055.881517857143,112,-408628.49,-295460.93118099996,504256.2887005215
377,376,-1539.896936936937,2097.5892792792793,111,-529876.6722,-310141.6104,613968.326742717
378,377,-1609.116647727273,2265.9202272727275,176,-636225.0843,-853816.0645,1064793.0455683912
379,378,1208.0537575757576,-2718.5478181818185,165,-8800.57372,-252644.823,252798.05514778488
380,379,1389.375638554217,-2611.0719999999997,415,121016.08667399999,11352.094210000005,121547.37050566661
381,380,1235.5791489361702,-2571.616063829787,282,-354191.32093,49240.24339299999,357597.66972330806
382,381,-3485.3959999999997,1025.2115,40,-36531.2962,-51330.0974,63002.49599139403
383,382,-1178.4877777777776,2269.1123809523806,63,308031.3401,177757.01545,355641.48102477216
384,383,-1093.614495412844,2379.9218348623854,109,28797.212000000003,-352684.0351,353857.75112803583
385,384,-1215.4292307692308,2406.077019230769,208,508228.85010000004,411691.17678,654053.6591996634
386,385,-639.076,-2993.2230188679246,53,16839.9021,-4220.2955999999995,17360.679643636184
387,386,-1288.9506329113924,759.2574050632911,79,-109610.9088,70456.3869,130302.16338558776
388,387,-1182.627981651376,686.8163853211009,109,-11783.170899999994,-127410.849,127954.55271055973
389,388,-1442.4213541666668,817.5584895833334,96,-700025.8587600001,-419939.48900000006,816324.3089325816
390,389,-1621.5014068441064,-1701.4293536121672,263,108738.69099,12007.660699999999,109399.6656014315
391,390,-1618.6225,-1611.8470000000002,100,-12768.8419,-1288.6272999999999,12833.701094598584
392,391,-1560.571851851852,-1807.8448148148148,27,-19713.0408,29224.036,35251.21640045575
393,392,-1584.477,-1859.7795,140,-17165.67765,77471.82238,79350.7640294785
394,393,-2207.5138888888887,-847.8635555555555,36,67316.358,33294.34674,75099.97056742107
395,394,3117.7320588235293,1946.0347058823527,68,7783.7619,-4806.8171999999995,9148.357279321104
396,395,-677.024641025641,1274.2928205128205,39,-332745.41632,230623.9853,404854.21410382376
397,396,94.15715555555555,-2617.5451851851853,27,-11988.931499999999,-92590.067,93363.02793705965
398,397,-1312.6812435233162,2058.183212435233,193,-496777.1118,-71253.70159999999,501861.1250137348
399,398,2688.5434285714286,1723.9953333333335,105,127649.7518,395727.978,415806.5556320271
400,399,1776.1079166666666,2259.21,24,-509.51250000000005,40772.693,40775.876415595354
401,400,-2092.4902597402597,-1061.8501298701299,77,-38205.4252,16092.49079,41456.275454254566
402,401,47.36322455952381,1787.105476190476,84,-145545.742,-163697.6921,219044.51011882714
403,402,-3582.788275862069,858.9566896551723,29,-27677.8105,226110.93,227798.6256752635
404,403,-1755.6291666666666,-1043.677222222222,36,-48983.092,10094.160100000001,50012.35217428686
405,404,-1979.3940441176474,-990.9655735294118,272,-656829.4957,-313119.6966,727646.1577033114
406,405,-1775.0852,-1105.5352,25,-513.4006400000001,1771.10383,1844.0143691937649
407,406,-1873.2294382022474,-1104.42,89,-69545.4663,-56529.57577,89622.34553737481
408,407,-728.0587647058824,-2489.680294117647,68,-107240.0826,77714.5947,132438.64068103422
409,408,-907.534495412844,-2447.3939449541285,109,56474.87235,-735216.1135,737381.9530996088
410,409,-910.9513888888889,-2548.540555555556,36,-83240.828,13997.91450000001,84409.57917484776
411,410,-822.5457064676617,-2577.792985074627,201,-328711.1663,-525859.0247899999,620144.1322816785
412,411,-3502.9173831775697,936.5787009345795,107,-113282.1992,-330099.48339,348996.45498190005
413,412,-474.17122222222224,-3221.731818181818,99,-299937.96191,-551458.149,627749.0510492475
414,413,-982.318914893617,1110.8902127659574,47,55303.334,545919.042,548713.093674384
415,414,-1858.2577272727272,1343.500909090909,22,-7364.864099999999,-20310.050999999996,21604.15225909292
416,415,-3322.600357142857,535.820607142857,28,10452.965619999999,4086.633100000001,11223.415716568534
417,416,-1489.4756435643565,1139.0983168316832,101,82940.778,588837.6658,594650.2916168778
418,417,3768.27078125,-28.4936668125,64,-121142.39072,88511.92988000001,150032.79828237285
419,418,-1622.6072727272729,1450.2188636363635,44,14389.230799999998,161751.7995,162390.56193173255
420,419,37.62749708333333,1638.79375,24,20974.6535,60846.9426,64360.5975206318
421,420,-222.6886388888889,1999.8912499999997,72,1499.3529999999982,-66289.899,66306.85310621226
422,421,-1458.9035897435897,1263.0215384615383,39,204454.415,-105889.4008,230248.06842789208
423,422,-316.3568723404255,1505.1529787234042,47,-469126.52,96070.2935,478862.39470278576
424,423,-377.7163521126761,1427.2501408450703,71,122713.15800000001,-189177.8533,225492.30435988115
425,424,-178.7772222222222,1914.075925925926,27,-103801.519,46647.037000000004,113801.14853368893
426,425,-202.3017,1862.3970000000002,20,-139441.979,-13953.278999999999,140138.35842583672
427,426,-193.53400000000002,1810.7204918032787,61,-66051.42180000001,-50453.054800000005,83116.1901223421
428,427,-257.07265217391307,1486.4691304347828,23,-3138.829,-51551.754,51647.222461307225
429,428,-160.4599294871795,1621.297703962704,858,332356.79094,-298705.851868,446862.6438002201
430,429,-1722.622,1062.108,20,-107895.814,-10990.848,108454.16275312671
431,430,-1672.6116,1165.0172,25,-84351.69099999999,46111.814999999995,96132.75850173917
432,431,-1712.0330599369086,1267.1404416403786,317,-1763773.37656,1388109.9423500001,2244492.3113953373
433,432,-3134.7025925925927,1301.6974074074076,27,35921.661,-19055.405,40662.93384291087
434,433,1670.2279220779221,2064.9607792207794,77,7246.573400000001,-5837.804910000001,9305.524821782365
435,434,1605.3858870967742,2068.806290322581,124,-204525.12057,104664.344,229750.1900959461
436,435,-458.8454081632653,-3133.4961224489793,49,-78098.4961,-30143.660813000002,83713.89000811579
437,436,-532.1297345132743,-3130.022477876106,113,-47290.59454,76776.7296,90172.42671691938
438,437,-544.8644788732394,-3005.6598591549296,71,-10425.81608,39060.542,40428.004925642206
439,438,1056.0149999999999,2181.458076923077,104,-125995.6458,561551.0553,575512.3721251375
440,439,2714.9325,1388.3494999999998,20,31243.363,9160.156,32558.504104060205
441,440,-296.88175,1340.7533333333333,24,-91922.5223,-18863.811,93838.12376341355
442,441,-3321.552608695652,1369.5036521739132,115,99829.42209,80957.6171,128530.34381551149
443,442,-3254.551476510067,1424.441409395973,149,-214009.0392,184505.2703,282563.3798420864
444,443,-130.15719130434783,1156.0569565217393,23,16034.183500000001,94326.6495,95679.7358190726
445,444,-3431.3254951856943,1190.083067400275,1454,11902759.56603,26576318.31,29120034.000686876
446,445,-1085.6796666666667,-1068.3496666666665,30,101092.873358,239102.5745,259595.47410597256
447,446,-2628.8409523809523,1075.627619047619,21,-2533.666,2550.3654,3594.972471810203
448,447,313.4895652173913,-2507.818043478261,46,42334.64534,-37823.417,56770.001493918186
449,448,-1661.828142857143,1761.0794285714285,70,84671.6256,307199.4251,318654.626458674
450,449,-3234.0990977443607,909.9054172932331,266,-193681.92492999998,-510899.18466,546379.5978354636
451,450,-1611.7317977528091,1612.5826966292134,89,-234533.274,-128711.3675,267530.3211542182
452,451,396.5500425531915,-2331.2746808510637,47,76708.17529999999,-171268.00357,187661.59224707933
453,452,684.7416310679612,-2650.8936569579287,309,35936.09596,-77022.067824,84992.95220623404
454,453,-757.0665405405405,1242.7602702702702,37,-210077.776,-76079.978,223429.7093530461
455,454,-752.0321627906977,1141.6590697674417,43,-106562.95599999999,237225.9072,260061.13634743838
456,455,246.58257971014493,-2483.382608695652,69,-106323.64265,17376.94811,107734.2810436053
457,456,-3412.8324999999995,221.57715,20,-10540.619,-3867.8774100000005,11227.872664131408
458,457,-199.1610476190476,1342.46,42,-146072.467,80892.0983,166975.13941555176
459,458,-2399.348076923077,729.6898846153847,26,-28513.481,-310732.15,312037.638182255
460,459,-977.3797596153846,1205.505,104,-55261.041700000016,-213255.82814,220299.4120860207
461,460,-2663.9931707317073,-481.2224390243902,41,-391367.51967999997,39017.669499999996,393307.6581935399
462,461,467.75247368421054,-2475.5247368421055,38,307293.58097,-221714.2663,378928.1736507768
463,462,-714.1662857142858,-2860.626666666667,63,23470.8089,44983.3454,50738.35072010146
464,463,-1634.0364779874212,962.5214528301887,159,31436.083999999984,-138410.83920000002,141935.85799685476
465,464,-854.3479230769232,2416.304358974359,39,-80764.3585,184635.9585,201527.46407160055
466,465,-1201.4089285714285,1517.4773214285713,56,5518.669000000005,155661.2848,155759.08093308163
467,466,-768.7063180327868,2335.7828524590163,305,-12887.496459999993,80999.00679999999,82017.84359267779
468,467,-868.1039768773398,1797.1700506496368,18164,-12167300.166335,9353805.035283,15347210.234299304
469,468,-2853.1181818181817,-643.472590909091,22,-146431.5,-180532.174,232452.25325089082
470,469,-2806.8681818181817,-500.4239090909091,55,-70112.746,29156.476791,75933.50571733559
471,470,-2754.4182352941175,-630.3545404411765,272,-864803.1697,380217.22178,944695.5372294657
472,471,-1507.1720967741935,958.8676451612904,62,-125204.82,-278940.282,305751.4151618467
473,472,795.6460483091787,-2128.871690821256,207,-47307.31750000001,-1822959.3499099999,1823573.0787970454
474,473,3314.314436990596,54.61100108077743,15950,17012848.8182144,17272446.0865834,24244059.45227303
475,474,3670.435348837209,567.122988372093,516,1178761.713172,-92112.6818,1182355.243819968
476,475,-2229.6171597633133,1170.155976331361,169,-125876.01852,198414.0028,234974.2295349977
477,476,-2151.118155339806,1038.9757961165049,103,-21949.277599999998,672299.57057,672657.775823463
478,477,751.8139272727274,-2503.9741818181815,110,298284.22873,-231477.29140000002,377564.85210216726
